,State,Area_Name,pov_all,pov_under17,median_income,no_high_school,no_bachelor,unemployment,pop,n_killed,n_injured,victims_involved,suspects_identified,teen_participants
2809,TX,Wheeler,13.0,21.0,"47,476",23.4,95.1,10.760000000000002,7952.0,6.0,4.0,11.0,7.0,0.0
2810,TX,Wichita,17.0,22.0,"45,071",19.1,81.7,2.8,2157.4,53.0,62.0,129.0,172.0,8.0
2811,TX,Wilbarger,16.0,25.0,"40,955",22.0,84.4,5.0200000000000005,12972.4,1.0,0.0,1.0,0.0,0.0
2813,TX,Williamson,6.0,7.0,"82,370",9.8,77.9,6.659999999999999,67477.0,14.0,1.0,14.0,25.0,6.0
2814,TX,Wilson,10.0,14.0,"66,045",13.0,84.69999999999999,6.7,8858.0,34.0,32.0,62.0,24.0,6.0
2815,TX,Winkler,15.0,22.0,"53,312",31.9,89.6,5.72,7777.4,0.0,4.0,4.0,8.0,1.0
2816,TX,Wise,12.0,18.0,"57,609",15.4,83.1,4.92,63246.6,8.0,2.0,8.0,8.0,5.0
2817,TX,Wood,13.0,23.0,"47,260",5.9,68.3,4.96,129504.2,69.0,69.0,137.0,164.0,22.0
2818,TX,Yoakum,12.0,17.0,"57,114",28.6,82.19999999999999,3.84,8480.8,2.0,0.0,2.0,4.0,0.0
2819,TX,Young,15.0,23.0,"52,133",18.4,81.5,4.299999999999999,18165.6,34.0,23.0,55.0,41.0,10.0
2820,TX,Zapata,29.0,42.0,"34,136",49.7,91.70000000000002,7.5,14415.2,0.0,1.0,4.0,1.0,0.0
2821,TX,Zavala,34.0,47.0,"25,507",40.8,90.8,12.52,12151.6,1.0,1.0,1.0,3.0,0.0
2823,UT,Beaver,9.0,12.0,"49,843",15.8,78.5,2.98,5445.4,2.0,0.0,2.0,2.0,0.0
2824,UT,Box Elder,10.0,12.0,"57,875",7.0,78.6,3.8800000000000003,52182.0,2.0,0.0,4.0,2.0,0.0
2825,UT,Cache,13.0,11.0,"57,422",7.0,63.7,3.2,120287.6,6.0,3.0,10.0,20.0,6.0
2826,UT,Carbon,15.0,18.0,"49,743",6.1,70.80000000000001,4.0,10466.0,2.0,0.0,6.0,5.0,0.0
2828,UT,Davis,6.0,7.0,"77,095",13.3,83.4,4.62,8833.6,3.0,0.0,3.0,3.0,0.0
2829,UT,Duchesne,14.0,14.0,"56,408",12.7,85.9,6.12,20258.8,12.0,6.0,18.0,16.0,6.0
2830,UT,Emery,12.0,16.0,"54,569",8.0,86.5,5.8,10410.2,0.0,1.0,1.0,3.0,1.0
2831,UT,Garfield,11.0,17.0,"47,901",13.1,70.9,4.64,57944.6,0.0,1.0,1.0,1.0,2.0
2832,UT,Grand,13.0,19.0,"55,916",4.3,62.8,3.54,14793.4,3.0,3.0,4.0,4.0,1.0
2835,UT,Kane,11.0,16.0,"48,697",16.9,67.89999999999999,6.36,529402.4,0.0,0.0,0.0,2.0,0.0
2836,UT,Millard,11.0,16.0,"55,656",10.3,80.10000000000001,3.6399999999999997,12651.2,0.0,2.0,2.0,3.0,0.0
2837,UT,Morgan,4.0,4.0,"85,681",17.5,78.6,5.82,119156.6,0.0,2.0,2.0,4.0,0.0
2839,UT,Rich,9.0,12.0,"60,008",3.9,79.6,3.78,2306.6,3.0,9.0,14.0,10.0,0.0
2840,UT,Salt Lake,9.0,11.0,"68,404",10.2,67.19999999999999,3.4799999999999995,1106700.2,194.0,436.0,706.0,990.0,172.0
2842,UT,Sanpete,17.0,19.0,"47,768",10.8,80.5,4.42,28891.8,0.0,0.0,0.0,1.0,0.0
2843,UT,Sevier,14.0,20.0,"50,909",30.4,90.7,6.159999999999999,17206.0,1.0,0.0,1.0,1.0,0.0
2844,UT,Summit,6.0,7.0,"94,540",5.3,50.0,3.08,29722.0,1.0,2.0,3.0,4.0,3.0
2845,UT,Tooele,8.0,9.0,"64,675",8.4,79.19999999999999,4.32,63356.8,6.0,10.0,11.0,25.0,2.0
2846,UT,Uintah,11.0,13.0,"64,184",13.2,85.10000000000001,6.08,36343.0,1.0,2.0,3.0,2.0,1.0
2847,UT,Utah,11.0,9.0,"69,568",6.4,61.9,3.34,576496.0,81.0,80.0,152.0,204.0,29.0
2848,UT,Wasatch,6.0,8.0,"73,077",7.7,63.0,3.84,29305.8,0.0,1.0,1.0,2.0,0.0
2849,UT,Washington,13.0,17.0,"54,876",20.3,90.39999999999999,8.98,16745.6,3.0,6.0,11.0,14.0,0.0
2851,UT,Weber,11.0,12.0,"62,768",9.9,76.7,4.26,244101.4,4.0,3.0,5.0,8.0,0.0
2853,VT,Addison,10.0,11.0,"59,731",7.5,64.3,3.5200000000000005,36824.6,0.0,3.0,11.0,30.0,5.0
2854,VT,Bennington,14.0,18.0,"51,989",9.4,66.4,4.24,36054.2,2.0,4.0,24.0,53.0,2.0
2855,VT,Caledonia,14.0,19.0,"48,747",9.4,72.4,4.6,30575.6,0.0,1.0,1.0,4.0,0.0
2857,VT,Essex,16.0,25.0,"40,813",10.7,61.9,5.16,775860.2,2.0,2.0,4.0,8.0,0.0
2858,VT,Franklin,11.0,13.0,"59,418",24.3,87.6,6.36,31507.4,0.0,1.0,3.0,5.0,0.0
2859,VT,Grand Isle,9.0,13.0,"65,601",6.3,65.1,4.04,6950.0,0.0,2.0,2.0,2.0,0.0
2860,VT,Lamoille,12.0,14.0,"56,207",8.2,63.599999999999994,4.799999999999999,25191.2,0.0,0.0,0.0,2.0,0.0
2861,VT,Orange,11.0,14.0,"54,272",15.5,61.5,4.92,3155815.6,0.0,0.0,6.0,4.0,2.0
2862,VT,Orleans,16.0,19.0,"43,107",13.7,84.2,6.88,41583.6,2.0,0.0,2.0,2.0,0.0
2863,VT,Rutland,13.0,17.0,"50,569",9.1,70.80000000000001,4.26,59676.0,2.0,14.0,32.0,74.0,2.0
2864,VT,Washington,11.0,13.0,"55,803",20.3,90.39999999999999,8.98,16745.6,0.0,0.0,2.0,4.0,0.0
2866,VT,Windsor,10.0,13.0,"58,123",7.6,64.9,3.28,55485.0,2.0,2.0,2.0,7.0,0.0
2868,VA,Accomack,20.0,32.0,"39,040",19.5,81.7,5.72,32840.4,10.0,12.0,21.0,13.0,3.0
2869,VA,Albemarle,9.0,9.0,"73,132",8.6,48.4,4.04,105104.6,6.0,12.0,17.0,22.0,3.0
2870,VA,Alleghany,15.0,22.0,"47,037",19.0,81.4,6.480000000000001,10935.2,0.0,1.0,2.0,6.0,0.0
2871,VA,Amelia,10.0,16.0,"56,172",18.7,85.9,4.9,12802.0,5.0,3.0,5.0,17.0,2.0
2872,VA,Amherst,14.0,21.0,"46,497",17.3,81.2,5.0200000000000005,31818.8,3.0,4.0,8.0,9.0,0.0
2873,VA,Appomattox,14.0,20.0,"51,431",16.4,80.4,5.279999999999999,15462.0,7.0,6.0,12.0,12.0,2.0
2874,VA,Arlington,8.0,8.0,"108,635",6.2,26.299999999999997,2.9799999999999995,229534.2,21.0,15.0,58.0,116.0,2.0
2875,VA,Augusta,9.0,12.0,"56,784",13.5,76.7,4.2,74390.2,11.0,6.0,15.0,25.0,1.0
2876,VA,Bath,12.0,18.0,"47,059",24.3,87.8,8.48,12189.4,2.0,2.0,4.0,5.0,1.0
2877,VA,Bedford,10.0,13.0,"55,708",13.3,86.19999999999999,6.42,48891.0,19.0,24.0,48.0,63.0,5.0
2878,VA,Bland,14.0,17.0,"44,827",10.8,83.8,5.7,6524.4,0.0,3.0,3.0,0.0,0.0
2879,VA,Botetourt,8.0,9.0,"68,390",8.4,72.6,4.300000000000001,33149.2,1.0,3.0,2.0,15.0,0.0
2880,VA,Brunswick,23.0,30.0,"39,433",12.0,73.0,7.380000000000001,122586.0,0.0,7.0,7.0,0.0,0.0
2881,VA,Buchanan,25.0,31.0,"31,763",7.7,82.0,4.14,21101.4,10.0,12.0,21.0,15.0,1.0
2882,VA,Buckingham,18.0,24.0,"42,455",22.5,88.1,6.32,17048.2,3.0,2.0,4.0,7.0,1.0
2883,VA,Campbell,13.0,18.0,"49,935",9.9,69.4,4.7,91803.8,6.0,9.0,14.0,29.0,0.0
2884,VA,Caroline,10.0,15.0,"55,423",16.7,84.7,5.459999999999999,32784.8,8.0,11.0,15.0,27.0,6.0
2885,VA,Carroll,16.0,23.0,"40,390",16.2,82.3,4.6,27781.8,5.0,8.0,19.0,16.0,3.0
2886,VA,Charles City,12.0,20.0,"56,907",22.7,87.19999999999999,5.4399999999999995,7022.2,0.0,0.0,0.0,0.0,0.0
2887,VA,Charlotte,21.0,29.0,"38,557",10.6,78.4,6.159999999999999,173236.0,30.0,52.0,77.0,129.0,18.0
2888,VA,Chesterfield,7.0,9.0,"76,260",23.4,88.4,6.3,46126.6,73.0,115.0,206.0,356.0,57.0
2890,VA,Craig,13.0,22.0,"48,221",14.4,85.8,5.26,14563.4,1.0,8.0,10.0,12.0,3.0
2891,VA,Culpeper,10.0,13.0,"67,023",16.4,77.69999999999999,4.38,49794.6,26.0,12.0,34.0,37.0,6.0
2892,VA,Cumberland,18.0,26.0,"42,692",11.2,85.3,5.54,10899.2,0.0,5.0,5.0,5.0,4.0
2893,VA,Dickenson,26.0,30.0,"32,795",26.2,89.4,9.74,15181.4,0.0,4.0,3.0,4.0,0.0
2894,VA,Dinwiddie,13.0,18.0,"54,805",18.9,83.1,5.659999999999999,28033.0,10.0,28.0,36.0,27.0,5.0
2895,VA,Essex,13.0,24.0,"50,033",10.7,61.9,5.16,775860.2,0.0,8.0,8.0,1.0,0.0
2896,VA,Fairfax,6.0,7.0,"115,518",8.3,39.7,3.78,1142003.6,20.0,29.0,52.0,58.0,6.0
2897,VA,Fauquier,6.0,7.0,"91,372",8.5,66.4,4.0600000000000005,68405.8,10.0,10.0,19.0,23.0,4.0
2898,VA,Floyd,14.0,17.0,"42,670",20.3,80.19999999999999,7.12,96471.2,1.0,4.0,5.0,12.0,2.0
2899,VA,Fluvanna,8.0,10.0,"70,005",10.7,69.0,3.94,26108.6,0.0,7.0,7.0,11.0,0.0
2900,VA,Franklin,13.0,18.0,"52,424",24.3,87.6,6.36,31507.4,14.0,34.0,49.0,61.0,4.0
2901,VA,Frederick,7.0,10.0,"69,346",7.4,60.2,4.66,246104.8,55.0,83.0,113.0,170.0,23.0
2902,VA,Giles,12.0,18.0,"51,780",16.7,86.0,5.34,29024.2,3.0,3.0,3.0,10.0,0.0
2903,VA,Gloucester,9.0,14.0,"64,296",8.0,70.0,6.42,291372.4,12.0,14.0,24.0,31.0,4.0
2904,VA,Goochland,6.0,9.0,"88,815",9.4,63.900000000000006,4.24,22147.8,4.0,0.0,4.0,16.0,0.0
2905,VA,Grayson,17.0,26.0,"36,113",20.9,89.89999999999999,7.659999999999999,26129.2,3.0,2.0,7.0,9.0,0.0
2906,VA,Greene,8.0,13.0,"66,170",23.1,90.1,10.8,8533.4,1.0,7.0,6.0,6.0,1.0
2907,VA,Greensville,25.0,27.0,"41,539",23.4,91.5,5.779999999999999,11605.6,2.0,2.0,0.0,4.0,0.0
2908,VA,Halifax,19.0,26.0,"39,859",23.2,86.6,9.16,52300.4,6.0,21.0,24.0,19.0,4.0
2909,VA,Hanover,6.0,7.0,"83,405",7.4,63.3,4.1,103218.0,7.0,20.0,38.0,38.0,4.0
2910,VA,Henrico,9.0,12.0,"66,524",9.1,59.199999999999996,4.459999999999999,324073.0,110.0,175.0,314.0,431.0,31.0
2911,VA,Henry,18.0,28.0,"36,703",19.3,83.80000000000001,6.720000000000001,17110.2,10.0,14.0,26.0,38.0,4.0
2912,VA,Highland,13.0,19.0,"42,837",16.1,88.0,7.32,43031.0,12.0,16.0,27.0,26.0,5.0
2913,VA,Isle of Wight,10.0,12.0,"70,982",13.4,72.7,4.86,36090.0,0.0,0.0,0.0,2.0,2.0
2914,VA,James City,7.0,9.0,"84,035",6.1,52.2,4.34,73028.2,0.0,10.0,14.0,16.0,0.0
2916,VA,King George,7.0,9.0,"80,664",7.2,65.6,4.9,25564.2,6.0,8.0,10.0,24.0,2.0
2917,VA,King William,8.0,12.0,"68,053",11.7,81.4,4.42,16328.8,0.0,2.0,3.0,6.0,0.0
2919,VA,Lee,30.0,38.0,"32,466",11.3,65.6,5.12,156596.6,28.0,28.0,69.0,56.0,7.0
2920,VA,Loudoun,4.0,4.0,"134,609",6.5,41.099999999999994,3.78,374557.6,6.0,9.0,16.0,18.0,2.0
2921,VA,Louisa,12.0,16.0,"52,671",17.3,86.69999999999999,4.159999999999999,11237.8,13.0,15.0,24.0,33.0,4.0
2922,VA,Lunenburg,20.0,26.0,"38,313",24.2,88.2,5.42,12368.6,0.0,5.0,5.0,3.0,1.0
2923,VA,Madison,11.0,18.0,"56,774",9.2,59.3,5.4799999999999995,353213.4,13.0,45.0,58.0,52.0,12.0
2924,VA,Mathews,10.0,18.0,"59,439",8.5,73.4,4.32,8829.6,4.0,3.0,7.0,3.0,2.0
2926,VA,Middlesex,14.0,25.0,"49,840",6.2,59.099999999999994,5.2,164110.2,4.0,1.0,5.0,7.0,1.0
2927,VA,Montgomery,20.0,13.0,"51,428",14.5,68.6,6.04,227119.6,3.0,5.0,7.0,11.0,2.0
2928,VA,Nelson,13.0,21.0,"54,188",11.0,82.80000000000001,5.5,45131.2,1.0,5.0,8.0,18.0,1.0
2929,VA,New Kent,6.0,8.0,"84,486",8.2,74.0,4.0200000000000005,20523.4,0.0,0.0,0.0,12.0,0.0
2930,VA,Northampton,20.0,29.0,"39,348",21.7,88.7,7.94,20425.8,5.0,5.0,10.0,9.0,1.0
2932,VA,Nottoway,23.0,29.0,"40,514",25.1,84.7,4.88,15536.6,5.0,3.0,8.0,1.0,0.0
2933,VA,Orange,9.0,14.0,"64,656",15.5,61.5,4.92,3155815.6,8.0,20.0,30.0,17.0,2.0
2934,VA,Page,16.0,24.0,"45,834",11.6,78.1,4.54,15393.4,1.0,4.0,4.0,5.0,1.0
2935,VA,Patrick,18.0,28.0,"38,539",20.3,86.39999999999999,5.880000000000001,17958.4,3.0,4.0,7.0,6.0,1.0
2936,VA,Pittsylvania,14.0,19.0,"46,192",17.8,85.4,5.540000000000001,61969.6,5.0,9.0,13.0,15.0,3.0
2937,VA,Powhatan,7.0,8.0,"78,047",9.4,71.5,4.12,28364.0,7.0,3.0,10.0,9.0,0.0
2938,VA,Prince Edward,23.0,28.0,"41,072",16.9,76.8,6.5,22902.6,2.0,0.0,2.0,5.0,0.0
2939,VA,Prince George,10.0,12.0,"66,775",11.5,78.0,5.5200000000000005,37704.2,6.0,6.0,14.0,6.0,0.0
2940,VA,Prince William,7.0,10.0,"97,549",11.0,60.599999999999994,4.24,450763.0,1.0,4.0,5.0,12.0,1.0
2941,VA,Pulaski,14.0,20.0,"49,554",9.9,67.1,4.779999999999999,392848.4,14.0,7.0,16.0,17.0,2.0
2942,VA,Rappahannock,10.0,17.0,"65,278",12.8,67.6,4.2,7358.6,1.0,0.0,1.0,1.0,0.0
2943,VA,Richmond,19.0,24.0,"45,403",16.4,78.9,7.62,201567.8,518.0,1424.0,2040.0,1338.0,186.0
2944,VA,Roanoke,7.0,9.0,"62,306",8.4,66.0,4.12,93419.0,117.0,366.0,481.0,383.0,41.0
2945,VA,Rockbridge,12.0,18.0,"50,570",13.8,74.9,4.92,22440.2,6.0,1.0,4.0,9.0,0.0
2946,VA,Rockingham,10.0,13.0,"57,655",5.2,60.4,3.9799999999999995,302479.2,3.0,5.0,9.0,4.0,0.0
2947,VA,Russell,17.0,24.0,"39,003",17.4,83.0,5.92,58479.8,7.0,8.0,15.0,12.0,4.0
2948,VA,Scott,20.0,24.0,"38,612",23.6,89.5,4.680000000000001,10584.2,7.0,7.0,9.0,11.0,1.0
2949,VA,Shenandoah,11.0,15.0,"53,810",14.3,80.6,4.38,42854.4,3.0,12.0,13.0,8.0,1.0
2950,VA,Smyth,18.0,24.0,"40,140",17.5,85.19999999999999,7.0600000000000005,31298.0,3.0,2.0,6.0,5.0,0.0
2951,VA,Southampton,16.0,21.0,"49,595",17.4,83.9,4.460000000000001,18089.4,0.0,0.0,0.0,5.0,0.0
2952,VA,Spotsylvania,7.0,11.0,"81,065",10.4,70.4,4.800000000000001,130159.0,17.0,29.0,44.0,54.0,11.0
2953,VA,Stafford,6.0,7.0,"97,607",12.1,78.3,3.8200000000000003,4251.2,36.0,42.0,77.0,113.0,9.0
2954,VA,Surry,13.0,22.0,"51,810",22.4,84.7,5.720000000000001,72315.4,0.0,5.0,5.0,6.0,4.0
2955,VA,Sussex,23.0,30.0,"41,790",13.8,76.1,5.34,215551.4,0.0,4.0,7.0,10.0,2.0
2956,VA,Tazewell,18.0,25.0,"38,992",7.2,75.0,6.6,134695.4,2.0,3.0,5.0,10.0,0.0
2957,VA,Warren,10.0,14.0,"65,434",26.3,87.9,8.5,5409.8,7.0,12.0,17.0,27.0,1.0
2958,VA,Washington,15.0,19.0,"44,785",20.3,90.39999999999999,8.98,16745.6,92.0,86.0,160.0,151.0,32.0
2960,VA,Wise,24.0,29.0,"33,810",15.4,83.1,4.92,63246.6,9.0,7.0,11.0,17.0,0.0
2961,VA,Wythe,14.0,21.0,"47,676",17.8,83.5,6.0600000000000005,29048.4,7.0,23.0,32.0,46.0,1.0
2962,VA,York,5.0,7.0,"87,910",7.6,70.0,4.36,201454.2,23.0,23.0,56.0,67.0,12.0
3002,WA,Adams,20.0,25.0,"48,698",17.8,77.6,4.9,487849.8,0.0,2.0,2.0,9.0,1.0
3003,WA,Asotin,15.0,21.0,"46,121",10.0,79.0,5.220000000000001,22259.4,0.0,2.0,1.0,2.0,0.0
3004,WA,Benton,11.0,14.0,"63,474",12.8,69.3,4.0,251822.8,2.0,2.0,6.0,10.0,0.0
3005,WA,Chelan,12.0,16.0,"51,930",17.4,74.7,6.000000000000001,75137.6,0.0,2.0,0.0,2.0,2.0
3006,WA,Clallam,15.0,22.0,"49,502",8.1,75.8,8.06,73439.0,0.0,0.0,2.0,4.0,0.0
3007,WA,Clark,9.0,11.0,"68,937",13.5,75.3,6.08,22494.8,20.0,29.0,54.0,81.0,12.0
3008,WA,Columbia,14.0,24.0,"47,894",14.8,78.0,6.719999999999999,23992.0,75.0,77.0,186.0,288.0,48.0
3009,WA,Cowlitz,16.0,20.0,"51,772",12.0,84.1,7.8199999999999985,103590.2,5.0,3.0,9.0,28.0,10.0
3010,WA,Douglas,13.0,18.0,"52,363",2.1,42.5,3.4799999999999995,320939.8,1.0,3.0,4.0,6.0,1.0
3011,WA,Ferry,21.0,28.0,"40,581",12.5,81.9,11.22,7567.6,0.0,1.0,1.0,2.0,0.0
3012,WA,Franklin,15.0,21.0,"56,940",24.3,87.6,6.36,31507.4,0.0,4.0,6.0,14.0,1.0
3013,WA,Garfield,14.0,19.0,"51,922",13.1,70.9,4.64,57944.6,1.0,5.0,6.0,9.0,3.0
3014,WA,Grant,16.0,21.0,"48,997",10.0,80.2,4.74,18075.8,4.0,6.0,13.0,81.0,3.0
3016,WA,Island,9.0,12.0,"64,475",5.2,68.2,6.2,80323.4,11.0,17.0,19.0,28.0,6.0
3017,WA,Jefferson,12.0,21.0,"53,345",11.0,68.6,5.779999999999999,659460.4,0.0,6.0,12.0,6.0,0.0
3018,WA,King,9.0,11.0,"85,907",19.4,76.69999999999999,4.06,282.4,176.0,184.0,374.0,483.0,104.0
3019,WA,Kitsap,10.0,12.0,"68,706",5.7,68.8,5.9399999999999995,258902.6,11.0,10.0,19.0,37.0,2.0
3021,WA,Klickitat,16.0,21.0,"50,691",13.5,75.6,7.32,21172.4,0.0,1.0,1.0,1.0,0.0
3022,WA,Lewis,15.0,20.0,"47,127",10.6,84.0,5.56,3824.4,4.0,5.0,11.0,15.0,8.0
3023,WA,Lincoln,13.0,17.0,"53,886",20.9,92.1,6.08,13884.6,0.0,4.0,4.0,9.0,3.0
3024,WA,Mason,15.0,23.0,"52,758",12.7,85.7,7.92,13904.2,11.0,5.0,20.0,17.0,4.0
3025,WA,Okanogan,20.0,26.0,"41,726",17.7,81.5,7.24,41377.0,4.0,0.0,4.0,4.0,0.0
3026,WA,Pacific,17.0,24.0,"43,168",11.6,83.0,9.040000000000001,20939.6,26.0,43.0,74.0,96.0,19.0
3027,WA,Pend Oreille,16.0,27.0,"48,706",10.8,81.4,9.639999999999999,13066.2,0.0,0.0,0.0,4.0,0.0
3028,WA,Pierce,12.0,15.0,"64,312",18.0,87.1,6.340000000000001,19140.8,36.0,20.0,56.0,90.0,12.0
3029,WA,San Juan,10.0,15.0,"59,658",4.6,71.6,4.720000000000001,698.8,0.0,0.0,0.0,0.0,0.0
3030,WA,Skagit,11.0,12.0,"60,442",11.1,75.30000000000001,6.9399999999999995,121725.0,10.0,5.0,15.0,14.0,5.0
3032,WA,Snohomish,8.0,9.0,"78,582",8.2,69.4,4.88,771904.2,3.0,16.0,16.0,36.0,6.0
3033,WA,Spokane,13.0,16.0,"52,933",6.9,71.2,6.719999999999999,490763.6,123.0,210.0,412.0,879.0,62.0
3034,WA,Stevens,14.0,21.0,"51,303",16.7,83.5,3.44,5740.6,11.0,21.0,23.0,31.0,2.0
3035,WA,Thurston,10.0,12.0,"65,684",13.4,84.19999999999999,5.74,7054.8,7.0,4.0,9.0,17.0,1.0
3037,WA,Walla Walla,14.0,17.0,"53,598",11.4,71.4,5.9,59861.8,10.0,4.0,18.0,30.0,0.0
3038,WA,Whatcom,15.0,12.0,"56,636",8.8,67.4,6.159999999999999,212738.4,7.0,3.0,8.0,7.0,0.0
3039,WA,Whitman,26.0,15.0,"42,693",4.2,50.3,5.12,47793.8,2.0,2.0,4.0,5.0,0.0
3040,WA,Yakima,18.0,26.0,"48,232",27.5,84.69999999999999,8.2,248279.0,107.0,144.0,255.0,256.0,40.0
3042,WV,Barbour,22.0,31.0,"36,485",26.2,87.1,8.8,26200.8,5.0,2.0,10.0,24.0,1.0
3043,WV,Berkeley,13.0,18.0,"56,966",11.8,77.0,5.4799999999999995,204632.0,5.0,5.0,11.0,15.0,1.0
3044,WV,Boone,24.0,30.0,"36,313",15.0,85.0,5.0200000000000005,37211.6,5.0,6.0,9.0,16.0,1.0
3045,WV,Braxton,21.0,31.0,"36,612",19.0,87.8,9.0,14345.2,3.0,4.0,6.0,8.0,2.0
3046,WV,Brooke,13.0,21.0,"46,020",9.9,80.2,7.0200000000000005,23067.2,0.0,0.0,2.0,1.0,1.0
3047,WV,Cabell,22.0,25.0,"39,462",13.0,73.9,5.12,96099.6,5.0,3.0,7.0,13.0,1.0
3048,WV,Calhoun,22.0,30.0,"33,818",17.7,82.4,7.06,115527.2,2.0,3.0,4.0,9.0,0.0
3049,WV,Clay,29.0,37.0,"33,706",25.4,89.0,6.36,13407.4,7.0,8.0,14.0,11.0,1.0
3050,WV,Doddridge,20.0,26.0,"40,524",21.7,85.19999999999999,5.14,8570.4,0.0,0.0,0.0,2.0,0.0
3051,WV,Fayette,20.0,30.0,"38,829",20.8,85.8,6.9,16657.0,6.0,22.0,36.0,81.0,2.0
3052,WV,Gilmer,27.0,26.0,"35,325",19.7,82.19999999999999,6.58,29614.0,3.0,2.0,4.0,4.0,0.0
3053,WV,Grant,15.0,23.0,"38,477",10.0,80.2,4.74,18075.8,1.0,1.0,2.0,4.0,0.0
3054,WV,Greenbrier,16.0,23.0,"38,784",16.2,80.5,6.3,35522.6,2.0,5.0,7.0,16.0,0.0
3055,WV,Hampshire,16.0,25.0,"45,172",5.7,55.2,4.68,161197.0,1.0,0.0,0.0,1.0,0.0
3056,WV,Hancock,13.0,21.0,"44,889",27.1,89.10000000000001,10.36,8667.4,1.0,0.0,1.0,6.0,0.0
3058,WV,Harrison,15.0,20.0,"46,548",11.3,83.0,5.04,39450.4,5.0,3.0,7.0,26.0,0.0
3059,WV,Jackson,16.0,23.0,"43,544",20.5,87.4,6.660000000000001,52325.8,2.0,4.0,6.0,6.0,0.0
3060,WV,Jefferson,10.0,12.0,"71,315",11.0,68.6,5.779999999999999,659460.4,6.0,6.0,10.0,20.0,0.0
3061,WV,Kanawha,17.0,23.0,"44,956",12.0,74.9,5.659999999999999,187827.2,24.0,48.0,66.0,96.0,6.0
3062,WV,Lewis,18.0,25.0,"36,826",10.6,84.0,5.56,3824.4,5.0,12.0,14.0,28.0,1.0
3063,WV,Lincoln,24.0,32.0,"32,477",20.9,92.1,6.08,13884.6,2.0,6.0,9.0,17.0,0.0
3064,WV,Logan,24.0,32.0,"35,667",17.2,87.0,5.64,21801.6,11.0,18.0,22.0,36.0,2.0
3065,WV,McDowell,36.0,44.0,"24,460",17.6,85.4,6.08,45069.2,11.0,6.0,16.0,18.0,1.0
3066,WV,Marion,18.0,23.0,"45,712",20.1,87.6,6.839999999999999,30058.2,4.0,2.0,5.0,15.0,0.0
3067,WV,Marshall,18.0,26.0,"42,357",21.4,83.4,5.720000000000001,94738.2,4.0,1.0,4.0,7.0,0.0
3068,WV,Mason,18.0,24.0,"42,187",12.7,85.7,7.92,13904.2,3.0,6.0,7.0,14.0,0.0
3069,WV,Mercer,20.0,30.0,"36,871",8.1,82.5,6.42,15794.4,9.0,13.0,24.0,35.0,2.0
3070,WV,Mineral,16.0,23.0,"45,437",3.4,57.5,3.8200000000000003,739.8,8.0,0.0,6.0,5.0,0.0
3071,WV,Mingo,28.0,37.0,"30,638",26.1,90.10000000000001,11.48,25149.8,3.0,2.0,5.0,10.0,0.0
3072,WV,Monongalia,19.0,15.0,"49,725",8.4,60.9,4.38,103715.0,15.0,8.0,17.0,22.0,0.0
3073,WV,Monroe,17.0,25.0,"38,395",18.0,87.7,9.76,21745.2,4.0,2.0,8.0,10.0,0.0
3074,WV,Morgan,12.0,21.0,"59,573",17.5,78.6,5.82,119156.6,28.0,54.0,117.0,166.0,4.0
3075,WV,Nicholas,21.0,27.0,"37,359",20.6,89.4,6.639999999999999,7061.2,4.0,3.0,6.0,8.0,0.0
3076,WV,Ohio,16.0,21.0,"43,240",11.4,86.19999999999999,5.9399999999999995,5911.2,7.0,8.0,14.0,38.0,0.0
3077,WV,Pendleton,16.0,25.0,"39,951",15.3,89.7,5.94,14530.4,1.0,0.0,0.0,5.0,0.0
3079,WV,Pocahontas,18.0,27.0,"35,906",6.9,83.1,3.12,6972.4,3.0,0.0,3.0,2.0,0.0
3080,WV,Preston,17.0,23.0,"44,438",16.5,85.4,5.84,33759.6,6.0,5.0,12.0,19.0,0.0
3081,WV,Putnam,11.0,13.0,"56,789",21.6,87.30000000000001,7.74,72434.8,3.0,6.0,10.0,15.0,1.0
3082,WV,Raleigh,17.0,24.0,"42,282",15.7,81.9,6.779999999999999,77096.6,17.0,17.0,31.0,53.0,4.0
3083,WV,Randolph,19.0,25.0,"38,549",22.7,84.6,6.1,22530.4,3.0,11.0,7.0,19.0,0.0
3084,WV,Ritchie,18.0,24.0,"42,154",18.1,89.60000000000001,6.26,10005.4,2.0,1.0,1.0,3.0,0.0
3085,WV,Roane,22.0,31.0,"35,135",14.2,81.19999999999999,6.74,52926.0,4.0,3.0,7.0,10.0,0.0
3086,WV,Summers,25.0,33.0,"31,458",17.2,85.30000000000001,6.7,13210.4,5.0,7.0,10.0,11.0,1.0
3087,WV,Taylor,16.0,23.0,"44,598",21.3,90.2,6.319999999999999,22349.8,0.0,5.0,5.0,8.0,0.0
3088,WV,Tucker,16.0,23.0,"42,128",12.7,85.8,5.9399999999999995,7035.0,3.0,0.0,2.0,2.0,0.0
3089,WV,Tyler,16.0,24.0,"42,429",15.6,88.7,7.980000000000001,21456.0,0.0,0.0,0.0,5.0,0.0
3090,WV,Upshur,20.0,28.0,"40,509",16.6,84.19999999999999,5.62,40505.6,1.0,0.0,0.0,59.0,0.0
3091,WV,Wayne,22.0,29.0,"40,881",17.9,86.7,7.62,29832.6,5.0,1.0,4.0,13.0,0.0
